"Report ID","Report Version","Reporting Entity","Report Type","Report Month","Report Year","Report Submission Date","VIN","VIN - Unknown","Serial Number","Make","Model","Model - Unknown","Model Year","Model Year - Unknown","Same Vehicle ID","Mileage","Mileage - Unknown","Driver / Operator Type","ADAS/ADS Version","ADAS/ADS Version - Unknown","ADAS/ADS Version CBI","ADS Equipped?","Automation System Engaged?","Operating Entity","Operating Entity - Unknown","Source - Complaint/Claim","Source - Telematics","Source - Law Enforcement","Source - Field Report","Source - Testing","Source - Media","Source - Other","Source - Other Text","Incident Date","Incident Date - Unknown","Notice Received Date","Incident Time (24:00)","Incident Time - Unknown","Same Incident ID","Latitude","Latitude  - Unknown","Longitude","Longitude - Unknown","Address","Address - Unknown","City","City - Unknown","State","Zip Code","Zip Code - Unknown","Roadway Type","Roadway Surface","Roadway Description","Posted Speed Limit (MPH)","Posted Speed Limit - Unknown","Lighting","Weather - Clear","Weather - Snow","Weather - Cloudy","Weather - Fog/Smoke","Weather - Rain","Weather - Severe Wind","Weather - Unknown","Weather - Other","Weather - Other Text","Crash With","Highest Injury Severity","Property Damage?","CP Pre-Crash Movement","CP Any Air Bags Deployed?","CP Was Vehicle Towed?","CP Contact Area - Rear Left","CP Contact Area - Left","CP Contact Area - Front Left","CP Contact Area - Rear","CP Contact Area - Top","CP Contact Area - Front","CP Contact Area - Rear Right","CP Contact Area - Right","CP Contact Area - Front Right","CP Contact Area - Bottom","CP Contact Area - Unknown","SV Pre-Crash Movement","SV Any Air Bags Deployed?","SV Was Vehicle Towed?","SV Were All Passengers Belted?","SV Precrash Speed (MPH)","SV Pre-crash Speed - Unknown","SV Contact Area - Rear Left","SV Contact Area - Left","SV Contact Area - Front Left","SV Contact Area - Rear","SV Contact Area - Top","SV Contact Area - Front","SV Contact Area - Rear Right","SV Contact Area - Right","SV Contact Area - Front Right","SV Contact Area - Bottom","SV Contact Area - Unknown","Data Availability - EDR","Data Availability - Police Rpt","Data Availability - Telematics","Data Availability - Complaints","Data Availability - Video","Data Availability - Other","Data Availability - No Data","Data Availability - Unknown","Law Enforcement Investigating?","Investigating Agency","Investigating Agency - Unknown","Rep Ent Or Mfr Investigating?","Investigating Officer Name","Inv. Officer Name - Unknown","Investigating Officer Phone","Inv. Officer Phone - Unknown","Investigating Officer Email","Inv. Officer Email - Unknown","Within ODD?","Within ODD? - CBI","Narrative","Narrative - CBI?"
"30530-3214","1","Aurora Operations, Inc.","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"753-3213","1","Kia Motors America","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30571-3211","1","NVIDIA CORP","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"10767-3207","1","Bentley Motors, Inc.","Monthly - No Incidents","5","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30351-3206","1","comma.ai","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30590-3205","1","Apple Inc.","Monthly - No Incidents","5","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"1420-3198","1","Volkswagen Group of America, Inc.","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"10561-3201","1","APTIV","Monthly - No Incidents","5","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"1422-3194","1","Volvo Car USA, LLC","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30650-3200","1","Qualcomm Technlogies, Inc","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"1263-3196","1","Suzuki Motor USA, LLC","Monthly - No Incidents","5","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30533-3195","1","STEER Tech","Monthly - No Incidents","5","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"62-3193","1","Honda (American Honda Motor Co.)","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"842-3192","1","Mazda North American Operations","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30690-3191","1","Robotic Research","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"11196-3190","1","Denso International America, Inc.","Monthly - No Incidents","5","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"883-3187","1","Mitsubishi Motors North America, Inc.","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"11199-3186","1","Continental Automotive Systems, Inc.","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"945-3185","1","Nissan North America, Inc.","Monthly - No Incidents","5","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30451-3184","1","Gatik AI Inc.","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"1712-3182","1","Robert Bosch, LLC","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"10039-3181","1","BMW of North America, LLC","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30415-3180","1","NAVYA Inc.","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"5341-3179","1","WABCO USA LLC","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"10516-3178","1","ZF North America, Inc.","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"14961-3177","1","Jaguar Land Rover North America, LLC","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"1421-3176","1","Volvo Trucks North America","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"1042-3175","1","Porsche Cars North America, Inc.","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"1243-3147","1","Subaru of America, Inc.","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30291-3174","1","Nuro","Monthly - No Incidents","5","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30353-3173","1","Magna International Inc.","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"837-3172","1","Maserati North America, Inc.","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30792-3170","1","WeRide Corp","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30510-3169","1","Cyngn, Inc","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30793-3167","1","Woven Planet North America, Inc.","Monthly - No Incidents","5","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30370-3166","1","TuSimple","Monthly - No Incidents","5","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"988-3165","1","PACCAR Incorporated","Monthly - No Incidents","5","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"31096-3164","1","MV Transportation, Inc","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"30930-3162","1","MANDO Mobility Solutions","Monthly - No Incidents","6","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
"29229-3160","1","Lyft, Inc.","Monthly - No Incidents","5","2022","JUN-2022",""," ","","",""," ",""," "," ",""," ","",""," "," ","","",""," "," "," "," "," "," "," "," ","",""," ","",""," "," ",""," ",""," ",""," ",""," ","",""," ","","","",""," ",""," "," "," "," "," "," "," "," ","","","","","","",""," "," "," "," "," "," "," "," "," "," "," ","","","","",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",""," ","",""," ","",""," ",""," ",""," ",""," ",""," "
